[0.00s -> 6.28s]  How do the Norwich players feel at this point, Jerry? Excited, nervous?
[4191.16s -> 4195.16s]  And now's the time again once again just to keep it and kill the pace of the game
[4195.16s -> 4199.16s]  Man City are high pressing, you never know, we could even get another chance to score
[4199.16s -> 4203.16s]  Teddy plays the ball into the left back position where Kenny McLean is waiting for it
[4203.16s -> 4205.16s]  Back to Godfrey in his own area
[4205.16s -> 4208.16s]  Godfrey passing the ball to Buendia, one touch back to Teddy
[4208.16s -> 4211.16s]  Norwich perhaps over-complicating things deep inside their own half
[4211.16s -> 4212.16s]  And they've given the ball away
[4212.16s -> 4215.16s]  And here's Gabriel Jesus, he'll be desperate to get involved here
[4215.16s -> 4217.16s]  But Buendia's tattered him really well
[4217.16s -> 4219.16s]  And now Pukki chest it down to Campwell
[4219.16s -> 4221.16s]  And here comes a Norwich counter-attack
[4221.16s -> 4223.16s]  First time they've gone forward since the third goal
[4223.16s -> 4225.16s]  Here's Buendia, halfway inside the Manchester City half
[4225.16s -> 4227.16s]  Stiepman in acres of space and arriving
[4227.16s -> 4229.16s]  And with the ball at his feet now, edge of the penalty
[4229.16s -> 4231.16s]  And Marco Stiepman gets it through to Pukki
[4231.16s -> 4234.16s]  And it might run for Stiepman, no, an important touch at the back there
[4234.16s -> 4236.16s]  And Manchester City clear
[4236.16s -> 4239.16s]  Norwich when they do go forward though, they've got Man City worried
[4239.16s -> 4242.16s]  3-1 Norwich lead, Gabriel Jesus hits the ball out towards the right-hand side
[4242.16s -> 4246.16s]  It will stay in play, Kyle Walker sent very wide in order to keep it in
[4246.16s -> 4248.16s]  He's given the ball to Kevin De Bruyne
[4248.16s -> 4250.16s]  Now it's Sterling on the right wing
[4250.16s -> 4252.16s]  Walker's made the run forward and he cuts it back
[4252.16s -> 4255.16s]  And Ben Godfrey blocks and it's behind for another Manchester City corner
[4255.16s -> 4257.16s]  More applause at Carrow Road
[4257.16s -> 4259.16s]  Almost halfway through the second half
[4259.16s -> 4263.16s]  Norwich City 3, Manchester City 1 is the extraordinary scoreline
[4263.16s -> 4266.16s]  That we're bringing you on BBC Radio Norfolk this evening
[4266.16s -> 4268.16s]  I mentioned the high press game, Man City are playing now
[4268.16s -> 4271.16s]  Because they have to, it did open up another chance for Norwich City
[4271.16s -> 4273.16s]  It's a counter-attack which they did
[4273.16s -> 4275.16s]  However, it's swinging the other way now, a corner
[4277.16s -> 4279.16s]  De Bruyne from the right-hand side delivers
[4279.16s -> 4283.16s]  Ottomendi's header, oh, and Krul got his body in the way and did enough
[4283.16s -> 4286.16s]  There was almost a touch in front of him, Aguero was in there, Sterling was in there
[4286.16s -> 4288.16s]  But Tim Krul gathers
[4289.16s -> 4291.16s]  Well done Tim Krul, well done defensively
[4291.16s -> 4293.16s]  It was a clear-cut header
[4293.16s -> 4295.16s]  He got the ball on target
[4295.16s -> 4298.16s]  But it didn't really trouble Tim because it came straight at him
[4299.16s -> 4303.16s]  Ottomendi's first Manchester City goal back in 2015 was against Norwich
[4304.16s -> 4308.16s]  Alex Nialira went, Norwich were beaten 2-1 at the Atihad
[4309.16s -> 4311.16s]  Now for Steeperman, a Norwich attack
[4311.16s -> 4315.16s]  Steeperman works it to the left-hand side, knowing instinctively where Todd Cantwell would be
[4315.16s -> 4318.16s]  Lewis behind him, back again to Cantwell
[4318.16s -> 4320.16s]  Lewis again
[4320.16s -> 4323.16s]  Now McLean and the ball is passed all the way back to Ben Godfrey
[4323.16s -> 4326.16s]  On halfway, Godfrey though, driving the ball forward, it's cut out
[4326.16s -> 4329.16s]  The ball is missed the challenge, and Norwich have continued possession too easily
[4329.16s -> 4331.16s]  And here comes Raheem Sterling, running at Norwich City
[4331.16s -> 4333.16s]  Amadou with an important tackle, but it's not away yet
[4333.16s -> 4335.16s]  Here's Bernardo Silva, no, he's off balance
[4335.16s -> 4338.16s]  And Guendia has possession, and then backheels the ball into his own area
[4338.16s -> 4340.16s]  Allowing Amadou to clear
[4340.16s -> 4344.16s]  Hearts in mouths, 10 stuff at Carrow Road, magnificent stuff at Carrow Road
[4344.16s -> 4346.16s]  What a match this is, what a night this is
[4346.16s -> 4350.16s]  Guendia turns away from trouble, and has his heels clipped by Bernardo Silva
[4352.16s -> 4355.16s]  And the yellow card is going to come out for the Portugues player here
[4355.16s -> 4360.16s]  For some say could take over from Cristiano Ronaldo, the most important player in the Portugal team in years to come
[4360.16s -> 4365.16s]  Well, in his younger days, Ronaldo was beaten here at Carrow Road as a Manchester United player
[4365.16s -> 4371.16s]  Godfrey just sprinted 10 yards to grab hold of Amadou and hug him and high-five him for that brilliant interception
[4371.16s -> 4377.16s]  It was a crucial interception as well, Man City odds on to get a shot on target
[4377.16s -> 4379.16s]  The two centre-halves are strong-strong
[4379.16s -> 4382.16s]  The noise at Carrow Road is spine-tingling
[4382.16s -> 4386.16s]  The Orange fans know that they're witnessing something potentially very, very special here
[4386.16s -> 4388.16s]  Amadou might have undercut to back pass
[4388.16s -> 4390.16s]  Cruel Alert gets there before Gabriel Jesus
[4391.16s -> 4394.16s]  Here's Cantwell, goes down, no foul
[4394.16s -> 4398.16s]  Manchester City in search of a way back into this game
[4398.16s -> 4400.16s]  Raheem Sterling to De Bruyne
[4400.16s -> 4403.16s]  De Bruyne on the edge of the penalty area, what a block from Kenny McLean
[4403.16s -> 4405.16s]  And the ball rolls for Cantwell
[4405.16s -> 4410.16s]  And Cantwell with his hair tied back, brings the ball forward, on to Jamal Lewis
[4410.16s -> 4413.16s]  Lewis tackled by Walker, and now it goes for Maurice Dryad
[4413.16s -> 4416.16s]  And they've got a chance here to wind the clock down
[4416.16s -> 4419.16s]  I think we might hear back some Riyad Mahrez coming on
[4419.16s -> 4423.16s]  Yes, another Manchester City sub, a two-time Premier League champion
[4425.16s -> 4428.16s]  With Leicester, of course, and with Manchester City
[4428.16s -> 4432.16s]  He's going to have 20 minutes if he comes on now, which he's not going to
[4432.16s -> 4434.16s]  To try and help them back into the game
[4434.16s -> 4437.16s]  McLean picks the ball towards Byron, who takes that almost in his stripe
[4437.16s -> 4440.16s]  But Zinchenko is there to take it away from his toes
[4442.16s -> 4444.16s]  It's 3-1 to Norwich City
[4444.16s -> 4446.16s]  Here comes Manchester City goal, Bernardo Silva
[4446.16s -> 4450.16s]  Brandeis dropped into that right back position, filling in for Byron
[4451.16s -> 4453.16s]  Bernardo Silva gets the better of him
[4453.16s -> 4456.16s]  The ball comes to Rodri and then Zinchenko who plays it in field to Aguero
[4456.16s -> 4459.16s]  Poor touch from him, Byron's found Puky
[4459.16s -> 4462.16s]  And Zinchenko has been leaded to the floor by Rodri
[4462.16s -> 4464.16s]  And that will be a Norwich free kick and another chance just to relieve the pressure
[4464.16s -> 4467.16s]  20 minutes to play, Canary Call coming up at full time
[4468.16s -> 4471.16s]  Bernardo Silva has worked his socks off all game and especially there
[4471.16s -> 4475.16s]  He's such an important player down this right-hand side
[4475.16s -> 4480.16s]  Covering Sam Byron, following runners, tracking back, tackling
[4480.16s -> 4485.16s]  I'm sure the flamboyancy on the ball when he can go, when he's in space
[4485.16s -> 4488.16s]  And he has done today, he's looked an excellent player as always
[4488.16s -> 4490.16s]  But defensively I think he's been brilliant today
[4491.16s -> 4493.16s]  Norwich City 3, Manchester City 1
[4494.16s -> 4497.16s]  Listen to the crowd, they know what they're seeing here
[4497.16s -> 4500.16s]  They know how special this is for the Canaries
[4501.16s -> 4503.16s]  Free kick, Tim Kroll spots the run of Puky
[4503.16s -> 4505.16s]  He's gone out towards the left-hand side
[4505.16s -> 4507.16s]  And will go shoulder to shoulder with Kyle Walken
[4507.16s -> 4509.16s]  Either of them get the ball originally
[4509.16s -> 4511.16s]  And then Walken's able to chop it away towards the halfway line
[4511.16s -> 4514.16s]  It bounces awkwardly for Lewis who's under pressure from Gabriel Jesus
[4514.16s -> 4516.16s]  But he's got it back to Ben Godfrey
[4516.16s -> 4521.16s]  And now here's Abraham Amadou who could well be having a Carreiro debut to remember
[4522.16s -> 4525.16s]  It's an emergency centre-back, Byron onto Marko Stieperman
[4525.16s -> 4528.16s]  Stieperman turns, gets the ball to Gwendija here
[4528.16s -> 4530.16s]  25 yards out, Norwich on the attack here
[4530.16s -> 4533.16s]  Gwendija scoops it to Puky, Puky's in the area to the left of goal
[4533.16s -> 4535.16s]  Can he cut the ball back? He can
[4535.16s -> 4538.16s]  Gwendija just couldn't quite get the ball out of his feet to begin with
[4538.16s -> 4540.16s]  And then he's tackled by De Bruyne
[4540.16s -> 4542.16s]  But Norwich has got a chance to keep the pressure on here
[4542.16s -> 4544.16s]  With a brilliant Byron who's been sent to the floor
[4544.16s -> 4546.16s]  And it's a free kick
[4546.16s -> 4548.16s]  Foul on Sam Byron
[4549.16s -> 4552.16s]  What a debut in terms of a first start for him as well
[4552.16s -> 4556.16s]  He came on briefly as a sub against Newcastle in the Premier League
[4556.16s -> 4558.16s]  In the previous game that Norwich won
[4558.16s -> 4560.16s]  And now Stieperman is roaring at the bar
[4560.16s -> 4562.16s]  He's urging them to keep the noise levels up
[4562.16s -> 4566.16s]  18 minutes to go, Norwich City 3, Manchester City 1
[4566.16s -> 4570.16s]  Outstanding, Byron and Amadou, outstanding
[4570.16s -> 4572.16s]  Normally defensive duties I keep talking about
[4572.16s -> 4574.16s]  But then the attack in third
[4574.16s -> 4577.16s]  They were closing and pressing and running and chasing and squeezing
[4577.16s -> 4579.16s]  And they're doing incredibly well for Norwich
[4579.16s -> 4581.16s]  And now we've won this free kick
[4581.16s -> 4583.16s]  Too far out for a shot, I would have thought
[4583.16s -> 4585.16s]  What is it, 30, 35 yards?
[4585.16s -> 4587.16s]  Dead centre?
[4587.16s -> 4589.16s]  I'd say that's all of that, but why not?
[4589.16s -> 4591.16s]  Let's test the keeper, let's see what happens
[4591.16s -> 4593.16s]  It's our day, isn't it?
[4593.16s -> 4595.16s]  If this goes in, it is
[4595.16s -> 4597.16s]  McLean and Gwendija standing over the wall
[4597.16s -> 4601.16s]  Ederson standing slightly to the right of his centre of his goal
[4601.16s -> 4603.16s]  And Mbembe might fancy this
[4603.16s -> 4606.16s]  He takes the shot on and it skims along the ground and wide
[4606.16s -> 4608.16s]  Told you it was too far out, Gossie
[4608.16s -> 4611.16s]  No, I think it was definitely a shooting opportunity
[4611.16s -> 4613.16s]  I think he could have just hit the target
[4613.16s -> 4615.16s]  That's all, I made the keeper make a save
[4615.16s -> 4617.16s]  He's pulling his shorts up in anger and frustration
[4617.16s -> 4619.16s]  That he didn't hit it cleaner
[4619.16s -> 4621.16s]  Bernardo Silva has gone off
[4621.16s -> 4623.16s]  And Mares has come on
[4623.16s -> 4625.16s]  And they're making use of that new law here
[4625.16s -> 4627.16s]  Where the players have to go off on the nearest side of the pitch
[4627.16s -> 4630.16s]  So he's gone off by the Man City fans
[4630.16s -> 4632.16s]  And on will come Riyad Mares
[4632.16s -> 4634.16s]  The Algerian
[4634.16s -> 4636.16s]  With his team
[4636.16s -> 4638.16s]  Trailing at Carrow Road by 3 goals to 1
[4638.16s -> 4640.16s]  And 17 minutes left
[4640.16s -> 4642.16s]  Inchenko hits the ball out towards the right hand side
[4642.16s -> 4644.16s]  Tackle comes in from Janal Lewis on
[4644.16s -> 4647.16s]  Mares, and it's gone out of play for a throw into Norwich City
[4647.16s -> 4650.16s]  And that's it, his form has been so good
[4650.16s -> 4652.16s]  4 league titles since 2012
[4652.16s -> 4654.16s]  They've won the last 2
[4654.16s -> 4656.16s]  They've won the last 9 away games
[4656.16s -> 4658.16s]  They've scored 5 or more 11 times in the last year
[4658.16s -> 4662.16s]  And yet they find themselves 3-1 down at Carrow Road
[4662.16s -> 4664.16s]  With 16 minutes or so to go
[4664.16s -> 4666.16s]  Lewis gets the ball back to Godfrey
[4666.16s -> 4668.16s]  He clears his lines
[4668.16s -> 4670.16s]  Stones returns it
[4670.16s -> 4672.16s]  McClean controls
[4672.16s -> 4674.16s]  Gives it to Jamal Lewis
[4674.16s -> 4676.16s]  Lewis works the ball away
[4676.16s -> 4678.16s]  Pukki sends the opportunity for a moment
[4678.16s -> 4680.16s]  Ottomendi has come at the head of straight out of play for a Norwich throw in
[4680.16s -> 4684.16s]  This goes to prove you could never underestimate Norwich City here at Carrow Road
[4684.16s -> 4686.16s]  With the atmosphere the fans are creating
[4686.16s -> 4688.16s]  The skill of the players
[4688.16s -> 4690.16s]  The heart and design
[4690.16s -> 4692.16s]  The passion of the players that are on show
[4692.16s -> 4694.16s]  Here's Gwendolyn away from two challenges
[4694.16s -> 4696.16s]  And coming forward here
[4696.16s -> 4698.16s]  And he's got the ball towards Cantwell on the left
[4698.16s -> 4700.16s]  Cantwell has managed to turn it onto Gwendolyn
[4700.16s -> 4702.16s]  On the left wing they're linking up brilliantly
[4702.16s -> 4704.16s]  Gwendolyn back to Cantwell who almost gets himself into the penalty area
[4704.16s -> 4706.16s]  But John Stones is only just too strong
[4706.16s -> 4708.16s]  But Gwendolyn's blocked tackle, nearly falls for Pukki
[4708.16s -> 4710.16s]  And Ottomendi has to...
[4710.16s -> 4712.16s]  Another panicky flash and put the ball out into the stands for a throw in
[4712.16s -> 4714.16s]  It's getting noisier and noisier here
[4714.16s -> 4716.16s]  I've just seen one of the Norwich coaches
[4716.16s -> 4718.16s]  Or medical staff or somebody
[4718.16s -> 4720.16s]  Go out and tell one of the substitutes perhaps to get ready
[4720.16s -> 4722.16s]  Let's see
[4722.16s -> 4724.16s]  There's Stieperman
[4724.16s -> 4726.16s]  Turns the ball onto Cantwell
[4726.16s -> 4728.16s]  Back towards Stieperman
[4728.16s -> 4730.16s]  Kyle Walker's got the better of it
[4730.16s -> 4732.16s]  The ball comes to Sterling on halfway
[4732.16s -> 4734.16s]  He hits it forward early, De Bruyne has made the run
[4734.16s -> 4736.16s]  De Bruyne beats him to it, Teti collects the ball after a nice header from Sam Byron
[4736.16s -> 4738.16s]  And then gives it back to the Norwich right back
[4738.16s -> 4740.16s]  On the right wing
[4740.16s -> 4742.16s]  Up to Pukki
[4742.16s -> 4744.16s]  He's got it back to Byron
[4744.16s -> 4746.16s]  Byron was second favourite for that ball against Sterling you know
[4746.16s -> 4748.16s]  And it's passing over
[4748.16s -> 4750.16s]  15 to go
[4750.16s -> 4752.16s]  Norwich 3, Manchester City 1
[4752.16s -> 4754.16s]  And if you're a Norwich fan you will live every one of these 15 minutes
[4754.16s -> 4756.16s]  You really, really will
[4756.16s -> 4758.16s]  Amadou plays it forward
[4758.16s -> 4760.16s]  The ball bounces down for Alexander Teti
[4760.16s -> 4762.16s]  Harrow Road crowd again playing their part
[4766.16s -> 4768.16s]  Amadou, infield to Teti
[4770.16s -> 4772.16s]  Teti back to McLean
[4772.16s -> 4774.16s]  And McLean calmly
[4774.16s -> 4776.16s]  And confidently plays the ball
[4776.16s -> 4778.16s]  To Lewis on the left hand side
[4778.16s -> 4780.16s]  And they've got it back to Jamal Lewis, good play from Buendia
[4780.16s -> 4782.16s]  Lewis scampers forward
[4782.16s -> 4784.16s]  Goes down on the challenge of Walker
[4784.16s -> 4786.16s]  And referee, Kevin Friend rewards Norwich City
[4786.16s -> 4788.16s]  A free kick, Pep Guardiola
[4788.16s -> 4790.16s]  Animated that beige jumper again
[4790.16s -> 4792.16s]  Going in all directions on the side of the pitch
[4792.16s -> 4794.16s]  As he waves his arms about
[4794.16s -> 4796.16s]  To get messages across to his team
[4796.16s -> 4798.16s]  You just feel the belief
[4798.16s -> 4800.16s]  In the players now can't you
[4800.16s -> 4802.16s]  I've mentioned many of the Norwich City team and players today
[4802.16s -> 4804.16s]  And their great performance
[4804.16s -> 4806.16s]  But Teti then has had a really, really good spell
[4806.16s -> 4808.16s]  Of just keeping the ball and passing it
[4808.16s -> 4810.16s]  To a yellow shirt
[4810.16s -> 4812.16s]  And they're actually, dare I say, making Man City
[4812.16s -> 4814.16s]  Chase the ball
[4814.16s -> 4816.16s]  Here's Steeperman for Norwich City
[4816.16s -> 4818.16s]  Cutting into the penalty area from the left hand side
[4818.16s -> 4820.16s]  And he's gone a long way with it here, Marco Steeperman
[4820.16s -> 4822.16s]  In the end he's shut down by Stones, but he's still got the ball
[4822.16s -> 4824.16s]  Now they've managed to just get it away from him
[4824.16s -> 4826.16s]  Somehow in Manchester City, cleared
[4826.16s -> 4828.16s]  But a deflection has made it pull kindly for McLean
[4828.16s -> 4830.16s]  Tapuki in the penalty area just couldn't quite
[4830.16s -> 4832.16s]  Turn the ball past Ottomendi
[4832.16s -> 4834.16s]  And Man City bring it away
[4834.16s -> 4836.16s]  It's a belief on the pitch
[4836.16s -> 4838.16s]  There's still a sense of disbelief off the pitch in the stands
[4838.16s -> 4840.16s]  From the Norwich City fans
[4840.16s -> 4842.16s]  As Ben Goldberg gets the better of Gabriel Jesus
[4842.16s -> 4844.16s]  And then goes back to goalkeeper Krul
[4844.16s -> 4846.16s]  Who clears that ball away
[4846.16s -> 4848.16s]  Zinchenko still being booed
[4848.16s -> 4850.16s]  We know he's going to play the full 90 minutes now
[4850.16s -> 4852.16s]  Unless he gets sent off because
[4852.16s -> 4854.16s]  They've made the three subs
[4854.16s -> 4856.16s]  John Stones now coming forward
[4856.16s -> 4858.16s]  Ball at his feet from Manchester City
[4858.16s -> 4860.16s]  And within 25 yards of the Norwich goal
[4860.16s -> 4862.16s]  And he's fed Sterling, left corner of the penalty area
[4862.16s -> 4864.16s]  Raheem Sterling's cross and Guero's header over the bar
[4864.16s -> 4866.16s]  That's twice he's done that in this game
[4866.16s -> 4868.16s]  He has scored a goal, but he's also headed
[4868.16s -> 4870.16s]  Two chances over the bar
[4870.16s -> 4872.16s]  And we've got 13 minutes to go
[4872.16s -> 4874.16s]  And Norwich City could be on their way
[4874.16s -> 4876.16s]  To what would be one of the most famous
[4876.16s -> 4878.16s]  Premier League victories, not just here
[4878.16s -> 4880.16s]  But given the circumstances, I think anywhere
[4880.16s -> 4882.16s]  In the Premier League history, and that is not
[4882.16s -> 4884.16s]  Overstating it
[4884.16s -> 4886.16s]  No it's not, no absolutely agree with everything you say
[4886.16s -> 4888.16s]  Incredible result as we look at it today
[4888.16s -> 4890.16s]  We've just got another injury here
[4890.16s -> 4892.16s]  Gossie which should just break off, it's Gwendia down in the end of his own box
[4894.16s -> 4896.16s]  This will give people time to recover
[4896.16s -> 4898.16s]  Give players time to get some drink inside them
[4898.16s -> 4900.16s]  Causing the game with an injury
[4900.16s -> 4902.16s]  But wow how this Norwich back four
[4902.16s -> 4904.16s]  Performed, stopping crosses coming into the box
[4904.16s -> 4906.16s]  Forcing everything wide
[4906.16s -> 4908.16s]  And when it does come centrally
[4908.16s -> 4910.16s]  Ben Godfrey, Amadou outstanding
[4910.16s -> 4912.16s]  Jamal Lewis closing brilliantly
[4912.16s -> 4914.16s]  Sam Myron
[4914.16s -> 4916.16s]  Fantastic in his opportunity that's been given to him today
[4916.16s -> 4918.16s]  Teddy McLean
[4918.16s -> 4920.16s]  You can name all of them
[4920.16s -> 4922.16s]  They've collectively worked their socks off
[4922.16s -> 4924.16s]  And they've literally stopped this Man City team playing
[4924.16s -> 4926.16s]  Playing around them or playing through them
[4926.16s -> 4928.16s]  They've gone ahead and scored their goals
[4928.16s -> 4930.16s]  In Norwich City, they've stolen a couple
[4930.16s -> 4932.16s]  They've gifted one
[4932.16s -> 4934.16s]  It doesn't matter, they're up
[4934.16s -> 4936.16s]  And we'll take that gift
[4936.16s -> 4938.16s]  They've just got to hold on Chris
[4938.16s -> 4940.16s]  And it will be a great game
[4940.16s -> 4942.16s]  And we'll see what happens
[4942.16s -> 4944.16s]  They've just got to hold on Chris
[4944.16s -> 4946.16s]  And it will be one famous victory here at Carroll Road
[4946.16s -> 4948.16s]  They're taking Wendier off
[4948.16s -> 4950.16s]  It's been a great game today
[4950.16s -> 4952.16s]  He's had a brilliant game
[4952.16s -> 4954.16s]  And I would have thought that's only through exhaustion
[4954.16s -> 4956.16s]  And it'll have to do
[4956.16s -> 4958.16s]  I should have learnt by now with Daniel Falk
[4958.16s -> 4960.16s]  I was saying earlier on
[4960.16s -> 4962.16s]  Maybe they should bring on
[4962.16s -> 4964.16s]  Well actually they want to come back on Wendier
[4964.16s -> 4966.16s]  But they've got Josip Dermic ready to come on
[4966.16s -> 4968.16s]  The striker
[4968.16s -> 4970.16s]  And Wendier wants to rejoin proceedings
[4970.16s -> 4972.16s]  They've got two players waiting to come on
[4972.16s -> 4974.16s]  Here's Jamal Lewis on the left hand side
[4974.16s -> 4976.16s]  Lewis sending it forward to Stieperman
[4976.16s -> 4978.16s]  There's a break on for Norwich, even with a man short
[4978.16s -> 4980.16s]  And it's set Stieperman onto Pukki
[4980.16s -> 4982.16s]  Oh, Pukki caught by Kyle Walker there
[4982.16s -> 4984.16s]  Right on the edge of the box, corner of the area really
[4984.16s -> 4986.16s]  And Pukki's down
[4986.16s -> 4988.16s]  And Kyle Walker will be penalised
[4988.16s -> 4990.16s]  It's a free kick, so what are Norwich going to do here?
[4990.16s -> 4992.16s]  I was sure Wendier was going to come off
[4992.16s -> 4994.16s]  Because he's been led away by the physio
[4994.16s -> 4996.16s]  And Dermic is going to come on
[4996.16s -> 4998.16s]  As we see
[4998.16s -> 5000.16s]  A replay, that's a clear foul by Kyle Walker
[5002.16s -> 5004.16s]  What an opportunity Norwich have got here
[5004.16s -> 5006.16s]  A free kick, corner of the penalty area
[5006.16s -> 5008.16s]  Pukki and Stieperman are getting between the lines now
[5008.16s -> 5010.16s]  The space is opening up between the midfield
[5010.16s -> 5012.16s]  Man City, midfield and the back four
[5012.16s -> 5014.16s]  Both of them finding themselves in space
[5014.16s -> 5016.16s]  Pukki on that particular occasion
[5016.16s -> 5018.16s]  Received it, turned, run up Walker
[5018.16s -> 5020.16s]  And Walker's had a pretty poor game for me today
[5020.16s -> 5022.16s]  Could only just foul Pukki
[5022.16s -> 5024.16s]  To stop him in his tracks
[5024.16s -> 5026.16s]  Another good play by Stieperman
[5026.16s -> 5028.16s]  Another good position for Norwich by the way
[5028.16s -> 5030.16s]  Free kick Norwich, corner of the penalty area
[5030.16s -> 5032.16s]  Played into the Man City box
[5032.16s -> 5034.16s]  Too close to the keeper, Ederson who gets that
[5034.16s -> 5036.16s]  Already scored from one set piece today
[5036.16s -> 5038.16s]  Norwich the opener from Kenny McLean
[5038.16s -> 5040.16s]  If he'd gone for one up there in front of the Barclay
[5040.16s -> 5042.16s]  Well you would have heard
[5042.16s -> 5044.16s]  Noises that would have threatened the rick to scale I think
[5044.16s -> 5046.16s]  Still Dermich hasn't come on
[5048.16s -> 5050.16s]  And
[5050.16s -> 5052.16s]  Wendier's not moving particularly well
[5052.16s -> 5054.16s]  But he's stayed out there for now
[5054.16s -> 5056.16s]  What have we got? 10 minutes to go
[5056.16s -> 5058.16s]  Norwich City 3, Manchester City 1
[5058.16s -> 5060.16s]  At Carrow Road
[5060.16s -> 5062.16s]  Here's Zinchenko, onto Aguero
[5062.16s -> 5064.16s]  Back to Zinchenko who burst into the penalty area
[5064.16s -> 5066.16s]  And Byrom's managed to somehow play the ball
[5066.16s -> 5068.16s]  Between Sterling's legs and away
[5068.16s -> 5070.16s]  Campwell's clear and so it's hit
[5070.16s -> 5072.16s]  Team Pukki, they've gone out of play for a throw-out
[5076.16s -> 5078.16s]  10 minutes to play
[5078.16s -> 5080.16s]  Norwich City 3, Manchester City 1
[5080.16s -> 5082.16s]  And the ball is in the net
[5082.16s -> 5084.16s]  Manchester City 1
[5084.16s -> 5086.16s]  Here's Ottomendi now
[5086.16s -> 5088.16s]  Plays the ball inside to John Stones
[5088.16s -> 5090.16s]  Kyle Walken
[5090.16s -> 5092.16s]  Aims it towards the right wing
[5092.16s -> 5094.16s]  An opportunity here for
[5094.16s -> 5096.16s]  Mares to make something happen
[5096.16s -> 5098.16s]  Plays it in field to Stones
[5098.16s -> 5100.16s]  Now they try the luck on the left wing with Zinchenko
[5100.16s -> 5102.16s]  Sterling
[5102.16s -> 5104.16s]  Left edge of the penalty area for Manchester City
[5104.16s -> 5106.16s]  Still no great panic about the way
[5106.16s -> 5108.16s]  Manchester City are playing
[5108.16s -> 5110.16s]  They're working the ball forward carefully
[5110.16s -> 5112.16s]  On to Mares who now does deliver
[5112.16s -> 5114.16s]  And the header from Jesus
[5114.16s -> 5116.16s]  Deflected over the bar, corner
[5116.16s -> 5118.16s]  They're getting there successfully
[5118.16s -> 5120.16s]  These set pieces and these crosses Chris
[5120.16s -> 5122.16s]  Instead of Mares going down the right hand side
[5122.16s -> 5124.16s]  Crossing an out swinging ball with his right foot
[5124.16s -> 5126.16s]  He checks in and delivers an in
[5126.16s -> 5128.16s]  Swinger with his left
[5128.16s -> 5130.16s]  Same thing happened here
[5130.16s -> 5132.16s]  With Silva down the left hand flank just a moment ago
[5132.16s -> 5134.16s]  We had Mares with a corner on the right hand side
[5134.16s -> 5136.16s]  With the left foot, swings it into the Norwich penalty area
[5136.16s -> 5138.16s]  Now dangerously, Stiefenman I think
[5138.16s -> 5140.16s]  Just did enough, oh I'm sure
[5140.16s -> 5142.16s]  Stiefenman touched that one for a corner
[5142.16s -> 5144.16s]  But a goal kick's been given
[5144.16s -> 5146.16s]  It looked it didn't it but it will take it as a goal kick
[5146.16s -> 5148.16s]  And I think maybe a sub coming on now
[5148.16s -> 5150.16s]  Dermot can now come on for Buendia
[5150.16s -> 5152.16s]  And there was me earlier on talking about the possibility
[5152.16s -> 5154.16s]  Of bringing Grant Hanley on to shore it up
[5154.16s -> 5156.16s]  Not Daniel Tharko
[5156.16s -> 5158.16s]  Let's stick another striker Rob
[5158.16s -> 5160.16s]  Buendia has set up two of the goals today
[5160.16s -> 5162.16s]  His best performance in the Premier League so far
[5162.16s -> 5164.16s]  And he's applauded off
[5164.16s -> 5166.16s]  And no wonder by Cara Road, he's played his part
[5166.16s -> 5168.16s]  Not just the assists but that work rope from Buendia tonight
[5168.16s -> 5170.16s]  Absolutely, he showed the other side of his game today
[5170.16s -> 5172.16s]  He's been a team player defensively
[5172.16s -> 5174.16s]  Helping out
[5174.16s -> 5176.16s]  Running with runners
[5176.16s -> 5178.16s]  Tracking back defensively
[5178.16s -> 5180.16s]  Getting blocks in, closing down, pressing
[5180.16s -> 5182.16s]  And then when the opportunity comes
[5182.16s -> 5184.16s]  He can deliver and make assists
[5184.16s -> 5186.16s]  He's played really really well, deserved that applause
[5186.16s -> 5188.16s]  And there's Daniel Tharko
[5188.16s -> 5190.16s]  He doesn't change his methodology, it's just well
[5190.16s -> 5192.16s]  We've taken an attacking player off so we'll stick another one on
[5192.16s -> 5194.16s]  And Dermot's the Swiss striker, he's had his own injury problems this season
[5194.16s -> 5196.16s]  Limited to two brief substitute appearances so far
[5196.16s -> 5198.16s]  On he comes
[5198.16s -> 5200.16s]  But he'll have to work just as hard as Buendia was
[5200.16s -> 5202.16s]  And I'm sure that's what Daniel Tharko will have been telling him
[5202.16s -> 5204.16s]  Here's Walker, racing over the halfway line
[5204.16s -> 5206.16s]  With the ball from Manchester City
[5206.16s -> 5208.16s]  To the feet of Gabriel Jesus, back to goal
[5208.16s -> 5210.16s]  Finds Sterling on the left corner of the penalty area
[5210.16s -> 5212.16s]  He's skipped away from Dermich there
[5212.16s -> 5214.16s]  Sterling, Norwich have plenty back
[5214.16s -> 5216.16s]  Sterling's found a way into the penalty area
[5216.16s -> 5218.16s]  To Jesus, onto Aguero
[5218.16s -> 5220.16s]  It might fall here for Jesus, great tackle from Byron
[5220.16s -> 5222.16s]  Jesus has picked it up again on the edge of the sixth yard
[5222.16s -> 5224.16s]  It's so busy in there he can't get the shot away
[5224.16s -> 5226.16s]  And Norwich by sheer weight of numbers
[5226.16s -> 5228.16s]  Have smuggled that ball out of play for a throw in
[5228.16s -> 5230.16s]  Waiting for the shot to come in
